Customer_Name,Order_ID,Date_Invoiced,Date_Shipped,Invoice_ID,Item_ID,QTY_Shipped,Product_Category_Code
BRAVO TRAILERS,61068211,11/30/2022,11/30/2022,61092275,#13T,3,TA TRFLX AXLE
BRAVO TRAILERS,61068212,11/30/2022,11/30/2022,61092276,#13G,3,TA TRFLX AXLE
BRAVO TRAILERS,61068213,11/30/2022,11/30/2022,61092277,#11,2,TA TRFLX AXLE
BRAVO TRAILERS,61068213,11/30/2022,11/30/2022,61092277,#12,6,TA TRFLX AXLE
BRAVO TRAILERS,61068213,11/30/2022,11/30/2022,61092277,#12,10,TA TRFLX AXLE
BRAVO TRAILERS,61068213,11/30/2022,11/30/2022,61092277,#10,4,TA TRFLX AXLE
KLM DBA ALUMA,61068264,11/30/2022,11/30/2022,61092282,#10,24,TA TRFLX AXLE
KLM DBA ALUMA,61068264,11/30/2022,11/30/2022,61092282,#11,12,TA TRFLX AXLE
KLM DBA ALUMA,61068264,11/30/2022,11/30/2022,61092282,#9,4,TA TRFLX AXLE
KLM DBA ALUMA,61068264,11/30/2022,11/30/2022,61092282,#9,2,TA TRFLX AXLE
KLM DBA ALUMA,61068264,11/30/2022,11/30/2022,61092282,#10,24,TA TRFLX AXLE
KLM DBA ALUMA,61068264,11/30/2022,11/30/2022,61092282,#9,8,TA TRFLX AXLE
KLM DBA ALUMA,61068264,11/30/2022,11/30/2022,61092282,#10,4,TA TRFLX AXLE
KLM DBA ALUMA,61068264,11/30/2022,11/30/2022,61092282,#10,4,TA TRFLX AXLE
KLM DBA ALUMA,61068265,11/30/2022,11/30/2022,61092283,#9,60,TA TRFLX AXLE
KLM DBA ALUMA,61068265,11/30/2022,11/30/2022,61092283,#10,48,TA TRFLX AXLE
KLM DBA ALUMA,61068265,11/30/2022,11/30/2022,61092283,#11,20,TA TRFLX AXLE
KLM DBA ALUMA,61068265,11/30/2022,11/30/2022,61092283,#9,4,TA TRFLX AXLE
TRITON TRAILERS LLC,61068325,11/30/2022,11/30/2022,61092286,#10,2,TA TRFLX AXLE
INTECH TRAILERS INC.,61068327,11/30/2022,11/30/2022,61092287,#12T,6,TA TRFLX AXLE
INTECH TRAILERS INC.,61068327,11/30/2022,11/30/2022,61092287,#10,4,TA TRFLX AXLE
INTECH TRAILERS INC.,61068337,11/30/2022,11/30/2022,61092291,#11,7,TA TRFLX AXLE
INTECH TRAILERS INC.,61068338,11/30/2022,11/30/2022,61092292,#10F,15,TA TRFLX AXLE
INTECH TRAILERS INC.,61068363,11/30/2022,11/30/2022,61092294,#10,16,TA TRFLX AXLE
INTECH TRAILERS INC.,61068363,11/30/2022,11/30/2022,61092294,#10,12,TA TRFLX AXLE
PLEASANT VALLEY TEARDROP TRLRS,61068384,11/30/2022,11/30/2022,61092295,#10,2,TA TRFLX AXLE
PLEASANT VALLEY TEARDROP TRLRS,61068384,11/30/2022,11/30/2022,61092295,#10,26,TA TRFLX AXLE
PLEASANT VALLEY TEARDROP TRLRS,61068384,11/30/2022,11/30/2022,61092295,#10F,20,TA TRFLX AXLE
MMDI INC.,61068390,11/30/2022,11/30/2022,61092296,#12,3,TA TRFLX AXLE
MMDI INC.,61068392,11/30/2022,11/30/2022,61092298,#12,3,TA TRFLX AXLE
"UNITED TRAILERS, INC.",61068418,11/30/2022,11/30/2022,61092303,#12,1,TA TRFLX AXLE
"UNITED TRAILERS, INC.",61068433,11/30/2022,11/30/2022,61092304,#11,2,TA TRFLX AXLE
"SPARTAN TOOL, LLC",61068516,11/30/2022,11/30/2022,61092308,#12,2,TA TRFLX AXLE
CASH SALES CALIFORNIA  $$,61908436,11/30/2022,11/30/2022,61092315,#10F,1,TA TRFLX AXLE
"WINNEBAGO OF INDIANA, LLC",61908438,11/30/2022,11/30/2022,61092316,#10,1,TA TRFLX AXLE
CASH SALES ARKANSAS,61908455,11/30/2022,11/30/2022,61092317,#10,1,TA TRFLX AXLE
CASH SALES VERMONT,61908516,11/30/2022,11/30/2022,61092319,#10,2,TA TRFLX AXLE
"R&R TRAILERS, INC.",61908530,11/30/2022,11/30/2022,61092320,#10,1,TA TRFLX AXLE
NOVAE CORP.,61067911,12/1/2022,12/1/2022,61092328,D52,20,SA Sprung Axl
NOVAE CORP.,61068131,12/1/2022,12/1/2022,61092333,D100G,4,SA Sprung Axl
NOVAE CORP.,61068134,12/1/2022,12/1/2022,61092334,D35,10,SA Sprung Axl
NOVAE CORP.,61068272,12/1/2022,12/1/2022,61092337,D60,1,SA Sprung Axl
NOVAE CORP.,61068272,12/1/2022,12/1/2022,61092337,D60,4,SA Sprung Axl
HAULMARK TRAILERS - PA,61068287,12/1/2022,12/1/2022,61092338,D35,16,SA Sprung Axl
HAULMARK TRAILERS - PA,61068287,12/1/2022,12/1/2022,61092338,D35,30,SA Sprung Axl
HAULMARK TRAILERS - PA,61068287,12/1/2022,12/1/2022,61092338,D35,15,SA Sprung Axl
HAULMARK TRAILERS - PA,61068287,12/1/2022,12/1/2022,61092338,D35,20,SA Sprung Axl
NOVAE CORP.,61068295,12/1/2022,12/1/2022,61092339,D70,4,SA Sprung Axl
NOVAE CORP.,61068295,12/1/2022,12/1/2022,61092339,D52,20,SA Sprung Axl
